id,user,date,timestamp,commentText,likes
z12bvljoskv4fnauo23iyn15do2zwtkqm04,j fi,2 hours ago,1488466054922,"The late show isn't the Colbert report, it was never intended to be. I understand that he is used to doing political comedy, but maybe it's time to get away from that arena. I am beginning to doubt his ability to manage an opening dialog without mentioning trump.",3
z13jwluilk3rh3ri004ccnahcyrufpwr0dw,boku yow,2 hours ago,1488466058313,Lol when you turn to comedians for advice on a president. Nothing but high school drop outs supporting the anti Trump videos.,3
z13usdsj2lzni3nwu04cdndylobmulfqgmg0k,Seb X,2 hours ago,1488466058317,They said he was presidential in April 2016. That didn't last long,0
z135wnhxyrvfs1lif04cdrvomviuhf0asfc,Mr Tomato,2 hours ago (edited),1488466058322,get some new material please it's all trump every fucking video surely there's more news,0
z121tvrgok2uvzbvr22ezn14jsyqwtdo304,indubiopronegro,2 hours ago,1488466058327,"colbert, u suck!",0
z13gzloysqbpx5zlg23rcb2psyizzz2ns,Gabriel Varney,2 hours ago,1488466058329,"Yeah, no. The crime rate in illegal immigrants, technically, is 100%. They are in the country illegally, therefore they are breaking federal law. How can people not wrap their head around this?",3
z135hrbayvv3gnwsw223htt5eznwcfmrz04,CyberChrist,2 hours ago,1488466058334,"When you do your job, you don't deserve praise, you deserve nothing more than your pay.",1
z13ffdpiwlubtrt5b04cipqhlpyaxno4uec,He Richard,2 hours ago (edited),1488466058339,"This is like a white guy constantly score 50 in exam and suddenly gets 75 and all the teacher think he is fucking amazing, meanwhile the Asian dude get shit on with 98 score because he is 2 marks short from being perfect. Since when we set bar so low for leader of the free world where by just acting normal earns you praise",3
z13mufsw1tzgwx5jt04cehiowxuwslyqias,Eb theDoc,2 hours ago,1488466058340,"So Trump gave a speech to Congress that couched his 4-Pinocchio lies in more 'Presidential' terms than his previous Bannonesque rants. How does that justify kudos from the media? His AG Jeff Sessions has been caught in lies under oath about contacts with Russia, so it's no surprise the Justice Department's not going to follow up on Conway's live plug of Ivanka's business - conflict of interest, people? And VOICE: let's give our Uncontitutional Executive Orders on immigration enforcement a voice! (That's was the outtake from Steve Bannon/Millers discussion with Conway) When will America wise up?",0
z13fxheqoqqaj1bpu04ccxcjvtuptvqjbac,Sylar,2 hours ago,1488466058345,This show seems to solely be about Trump now lol,0
z13szxxhiqjitdz3422eellhlrqyghyqg04,United Dumbass Of America,2 hours ago,1488466058350,compare to bill gates Trump is peanut..,0
z12sihlzgljwhjxvm232fvogql34gtpvf,Rick Kotecha,2 hours ago,1488466058356,"I wonder how much Soros and the other NWO globalist shills pay there puppets like Colbert, Meyers, Noah ect. To speak about Trump 24/7. Late night shows used to have variety, now it's just Trump Trump Trump.",3
z132hv3osqj1fhpoy04cgj3wsvyksfsj1t40k,kadda1212,3 hours ago,1488466058361,"They should rather found VODE. Victims of Divine Engagement. There people can whine about all the bad things ever happened to them, because God made this planet. Of course we will offer an alternative for the atheists called VOEE, Victims of Evolution Engagement, or even better, VOBBE Victims of Big Bang Engagement. Sounds better. This will lend a voice to all the people on the planet that are ignored by the media.",0
z12vjb2a5wmgihrj304cit4w0z2jgvwpibg,Happy Kid,3 hours ago,1488466058366,"Why the hell is nationalism bad? Nationalism definition: patriotic feeling, principles, or efforts. | advocacy of political independence for a particular country. It seems like nationalism is the only reason why we're here today and not in the British Americas",0
z130yhmairyhddhua220jvfomu2zxdacu,Tobias Dahlmann,3 hours ago,1488466058367,Just look at the face of Mike Pence in the Background of the speach! He had surely written it...,0
z13lhjpottutet2co22gxbdwkyqqjjhyj04,Raquel Murillo,3 hours ago,1488466058377,Donald Trump is a wife beater and America is his wife..Come on baby..I can change. .give me another chance. ...,2
z12nzvipkk3li313a23fdryrakbuc1dqw04,viksra,3 hours ago,1488466058393,"Please cut Jon Batiste's mic off... he's doing too much talking again (as he did when the show first started), and Stephen doesn't even care what he is saying, BECAUSE HE'S NOT ADDING ANYTHING USEFUL! Stephen cares more about Chris Licht off to the other side (and looks his way and interacts with him way more) than he does with John -- what John is doing is the equivalent of audience members interrupting by making random noises and yelling out random words that Stephen doesn't even reply to. Go back in the tapes and see how many times Jon says something and Stephen just ignores it. It's annoying af!",1
z13ujbdjbljmyjk1w23vht2zup3uyn3jq04,Burgundy Black,3 hours ago,1488466058394,"Bad people are bad people regardless of religion, race etc. There are plenty of awful Americans he can start his search with a mirror.",1
z13nebmqhqqxwh5h404cgfjpcsqci1kisgw,TurdFerguson,3 hours ago,1488466058400,I don't think you would even have a show if Trump Wasn't president. You don't have any material. Why don't you attack the dem's coming dressed up in white like they did back in the 1920's with the hoods,2
z130xdqhyt3ginfo204ch5xjeqahfxx5fxw0k,Johnny Jimenez,3 hours ago,1488466058405,"Just one thing, same old Drumpf, different tone. I have seen this tone before, I will see it again but it's the same guy with the same face and same thoughts. Nothing has changed, just another lie on his belt. The lie this time: ""To make you believe that he can read and that he is 'presidential'""",3
z125ffirfqe5jzjx004cfrhwjpvugbvrq3g,creepin93,3 hours ago,1488466058409,i wish the media made a fuss over his continuous attacks on latinos the same way they get outraged because lgttbttbdgf community has to use a bathroom according to their sex.,0
z12pgtwa1ninyl2f522zvpu40sqaelwta,No Comment-Kd,3 hours ago,1488466058414,White Americans are the most horrible human on earth.,0
z13ctdfrszvlv53ap04ccz4qrlywhtubfxs0k,GwendolynnBY,3 hours ago,1488466058418,Hannibal would 100% eat him,0
z12fyrbxwqnculbaq04ccjgwlkacxfsjagg,Angel of Art a.k.a. Artwear Couturier,3 hours ago,1488466058426,Trump obviously didn't write that speech ... one of his fascist lapdogs wrote it in an attempt to make him look slightly less mentally retarded (cough ... didn't work) ... Trump is so dum if he tried to make Coq Au Vin he would get his cock stuck in the wine bottle 🍷,0
z13nyd05pozpt5pmm23gwtqokkmmjbk3o,David Davis,3 hours ago,1488466058438,Surely this will be the end of Trump!,0
z13yt5yj0srlsxke0230z5a4mvrcg3ig304,SpaceFox,3 hours ago,1488466058440,"""Just Because You Act Presidential, Doesn't Mean You Are"" Wow, I read this argument against Hillary Clinton a lot of times from Trump supporters during the debates. Are liberals seriously going there?",0
z13etvrxbvbezb25w04cixxxtxmjxbq4kdw,Tycho Azrephet,3 hours ago,1488466058442,"Anthony Hopkins should absolutely be hired to play Trump. As an actor who's portrayed infamous serial killers, he'd really bring a lot of likability to the role.",0
z13lcp04nrj1srhit04cczgxsqjph5npb4s,Simon,3 hours ago,1488466058461,You do not need to hack on him even when he does something great. Common man.,0
z135dvkikubhcl13p230yxowjzeosjnff,Redwhite&blue Buckslayer,3 hours ago,1488466058478,People must think obama wrote his own speeches. Everytime obama didn't have a screen to read he was a stuttering mess. O well doesnt matter trump for 8 years dems go ahead and continue to destroy your own party. Half of the dem side didnt even stand or clap for our fallen military. How can you get any more vile than that disrespecting a man who gave his life for this nation and they cant even be bothered to honor this man.,0
z130tjgpgrezg1m3i22mt1li0ly5hdyxx04,Anthony El,3 hours ago,1488466058480,Because you disagree with the content of the other doesn't make it not presidential,0
z12kthxzhv31vlct222hgfqgyxjrjncxk04,EnoVarma,3 hours ago,1488466058483,Victims Of Ignorant Cunts Elected,0
z12xxvpgbyayw1tbl04cdfzo4tzczbej50w,Lisa Fin,3 hours ago,1488466058487,"Americans should be banned from a number of countries including places like the Philippines and Thailand then, since there's plenty of Americans who go to those countries to rape children. Some of those children as young as 5! I just love how trump talks about terrorists coming from Muslim countries too, but never talks about the American terrorists who traffic our women and children, or the number of disgusting american pedophiles who hide sickening things on their computers. Americans are hurt by Americans everyday. Where's their ""VOICE""? Sick people come in ALL colors and nationalities. It's not illegal immigrants or Muslims who are hurting Americans, it's bad people. Bad people are to blame for crimes and most of those bad people are American born. How about getting rid of all bad people, and only allowing the good to stay. Only then would America be great.",1
z12ox3rbhnijcvd2i23ru155dtr0c5zce,kingwindie,3 hours ago,1488466058487,Instead of VOICE create an office that will crackdown on home grown American terrorist like the douchebag that killed 2 immigrants few days ago.,0
z13dvvpyfob0xp5tv23oy3yjfwfycp1jd04,Ganiscol,3 hours ago,1488466058507,"Its normalization of crazy donald once again. Surely, the handpicked headlines arent everything, but giving him credit for somewhat acting like everybody expects it from a president instead of immitating dick-fed-asshole really doesnt change the message at all! This new brainfart called VOICE does nothing less than promote fear, hate and an ""us vs. them"" environment. Whats wrong with the old fashioned way of calling the police and press charges? Aint that good enough anymore? Wheres my VOTTEL - Victims Of Trumps Tremendous Empire of Lies ?",0
z120vfcpnnuwcj5aq04chpjo5qmqcz4owos0k,Elaine KING,3 hours ago,1488466058523,His favored sliding glass doors have no hinges so his $-lied condition is likely permanent. Such doors are on tracks reinforcing the prognosis of continued path-ological lying..,0
z13wsn1jonydctj0q22qzjug4qubt5cmf,Victor ABP,3 hours ago,1488466058529,"I have to watch late night on YouTube since I'm not American, always loved the show but I can't subscribe to it anymore. Literally ALL Stephen talks about is Trump. Yes he is a moron and a terrible person, but it's the same shitty jokes every night, it's not even remotely funny anymore. I hate Trump but this show is making me wish he would do something actually good just to see what shitty joke Stephen's staff would come up with next",1
z12axr0qyyz2yvaw504cfx4gykqlfdkygs00k,Damith Senanayake,3 hours ago,1488466058531,It is the Japanese internment all over again...,0
z131gr3jpr35chkem22xjxbrvwiwc3nvo,socrappyicoulddie,3 hours ago,1488466058534,"Good lord America, you couldn't limbo under that low of a bar if you tried.",0
z121fberwszntz5dd23hyjpwrrzhwbzwd04,Lee Bunker,3 hours ago,1488466058539,Fuck all you crybabies who are for illegals.,1
z12aihogow20gvvrp04cg1zodoicfra4p5g,Lisa 079,3 hours ago,1488466058540,Make America great Clarice. Ha!!,1
z12ztdvpusmbzhnza04cefaz0pyfipo50ls0k,Kurt Beck,3 hours ago,1488466058544,After more than 500 years finally America's indigenous peoples do get a VOICE. Thanks Mr. President!!,0
z125ftdz5wnihpttx22ifbvxrnzhx332u,Sovereign Rebellion,3 hours ago,1488466058547,John Stewart still kicks your ass!,0
z13vwp1bdumjh32ts22rczmheo3xwlfnr,Dadge42,3 hours ago,1488466058550,"I wonder if Trump has ever done a good thing in his life. Criticize, criticize, criticize, mock, mock, mock, show how smarmy and superior you are. Hey Stephen, if you're so much better you should run! We all know you aren't just a clown reaching for the lowest hanging fruit.",0
z12es5jaovuhgnjsz23bcf1pcsuqjlynf,fernando wetherbee,3 hours ago,1488466058554,so what about all the domestic terrorism?,0
z125t34gawmbthcxu04cjvfp1s3tjzaglog0k,NepTech,3 hours ago,1488466058555,"i just finished watching The silence of the lamb, and saw this. What the hellllllllll. I need some liver with fava bean.",0
z12fwhlrytffuj0ti22dsnjy0oaqjrk31,biteeemeee101,3 hours ago,1488466058558,damn the bar is so low,0
z134gxwgtlaqjbaxu04cgrkavq3exdrrglk0k,anthony cheesman,3 hours ago,1488466058570,lol people are giving him credit for being what his job actually is,0
z13aixsp4xivgjfnb23hfboxwrzmd3r5i04,serpina stellaluna,3 hours ago,1488466058575,"Here is something I don't get and I am surprised they aren't mentioning it more. Most of us think this presidential speech (written by others, but that is usual so I will pass over that) was just a performance. His supporters think we are sour grapes and that this is the ""real"" Donald Trump. Ok, if that is true, where has the ""real"" one been all this time? How can someone change so much over night? Very intensive therapy? No one can change that much in such a short time. Even die hard worshippers have to admit that. So what are the options? a) he was faking it all before b) he is faking it all now or c) he is a schizophrenic madman. If someone can come up with another explanation please give your input! But please don't tell me, no he was the real Donald before and he is the real Donald now because that is not humanly possible. You can't shout out insults for years and not be able to quote from the Bible when asked and now suddenly be Mr. calm and collected poet laureate.",1
z13njz1b0wrze1a2y22wszyaxrjhtzwks,Loris lim,3 hours ago,1488466058580,just because u a celebritie doesnt mean u always right and know how to be president,0
z13ohffbfpintzjno235t1fomvmghnnpc04,Blair Schirmerx,3 hours ago,1488466058583,"Trump didn't even ACT presidential. He read what someone else wrote for him, for less than an hour, off a teleprompter. THAT was presidential? Bannon wrote him a speech. Color me wildly.... unimpressed.",2
z13ot1dy3rmlcj5a104cf5iojtbygd4jr10,on the outside looking in,3 hours ago,1488466058593,I think the thing that really pisses Drumphs supporters off the most is that all the really funny comedians are liberals and that leaves them with.. ummm....?,0
z13gx3nayuu4vtqqn04cgrxwtwz5t5apees,MrAsap2000as,3 hours ago,1488466060849,"I would say that I'm skeptical about Colbert's claim that natives have a higher crime rate than illegals but the crime rate among Blacks is pretty atrocious. Yes yes I know, facts hurt.",0
z12zjr3qzvvhdtfmc23ui10jbp3gsl4xb04,Karl Fernandez-Cao,3 hours ago,1488466060854,this is Stephen at his sharpest.,1
z12fchwovwmpxn41f22nurd5crf5z1khj04,Sate Anne,3 hours ago,1488466060858,I was wondering how Colbert and his team would spin this one. They didn't disappoint. 😉,1
z13fdls45zflzzj3e23dsthwfrqfzvp31,Marz Edge,4 hours ago,1488466060860,"Trump is just a tool. He puts out bs like Muslim ban or this VOICE. But it has to b approved by the ones that control congress etc. we saw an example, the court dropped that Muslim ban like nothing trump couldn't do a damn thing. Again the president is a puppet. Someone to point the finger to while the real guilty hide behind the curtain.",0
z13uc5lgvuaujr02c22eexwa1kmcvpw1c,SIRA063,4 hours ago (edited),1488466060866,"First I merely disagree with Colbert on his analysis but now I know for sure this guy is a liberal dip-shit and the people in the comments would rather Jamile who lost his son because the government refused to deport a criminal and enforce the law, to be quiet about what he has to live with for the rest of his life. I hope you will be as forgiving of the government when Trump is in it, as you expect Jamile to be with Obama.",0
z13wxxc5xkmhgjmfu23jxruivxbqvnnts,kittendivine1,4 hours ago (edited),1488466060870,"This guy is so incredibly dangerous, that it's becoming uncomfortable to laugh at these serious issues. How far does it have to come? Can we still joke and laugh when this idiot starts WWIII, creates an Orwellian police state, robs people of their liberties and means to live. He is already causing so much suffering, hate and fear and he is just 1 month in offfice!",1
z12qu1s5dmu4vdgi304cgjn42qjsflpyxe0,Leon Nine,4 hours ago,1488466060874,ggmlmkllloomo mbyoy,0
z123jxwx5vjnixhvf222fdthav3ifhia404,Vellar Lim,4 hours ago,1488466060879,well... he didn't sound or act presidential to me,3
z12ywnyxeoabsxqa504cevawjyvddpjjjpo0k,Joe Smith,4 hours ago,1488466060881,So Trump is adding another government agency in an effort to reduce government.,9
z13uxrkryu3ky3xn522hjhfgukj5ibt5n04,Ryan Johnson,4 hours ago,1488466060884,Donald trump 2020!!!!,1
z12wfxzixs35djib304cjbzhkwezyfl5cs00k,Bjorn Ironside,4 hours ago,1488466060888,"Honestly, can this fucker not talk on his show about trump for one night? Also can he not constantly get on the trending page as soon as his video comes out? Your bias is showing Google!",2
z12xgryquqrrz1cc523sg1ewznvujnerk04,Solitary Mind,4 hours ago,1488466060890,"Has there ever been a more divisive political system than the American Two-party system ? (Technically not a Two-party system,but the others are so neglected, they barely matter ). Is there anyone in America, Who : - Supports Trump, but is willing to criticize, take criticism, and hold him accountable for his misdoings. - Doesn't support Trump, but respects the fact that he is a democratically elected president ( if you can call an electoral college, democratic, I personally don't, but it's the system you have) , is willing to criticize and hold him accountable, but who isn't closed minded, to conservative ideals, and who isn't obnoxiously complaining (still) about the outcome of the election. Anyone who protests against the outcome of an election, frankly doesn't appreciate democratic values. It seems as though, Americans are grouped at the extremes, either way into the right or way into the left. Where is your common sense, centre-right and centre-left ? If these protesters want to complain about something, the real issue isn't trump, He was elected legally, The root issue is the electoral college, Indirect voting isn't democratic.",0
z121zz4hzubjv5njr04chtmxumnnjphjvrw0k,Rex Mundi,4 hours ago,1488466060892,Fake President. Simple as that.,3
z125xn0xnvbjzd2dw23tetsx4r3jcv3xf04,Toro Baile,4 hours ago,1488466060893,"What people are overlooking is that his speech was very much the same as before. people and media are focusing on his tone, demeanor and appearance and forgetting the whole point to of the speech! it was as empty as before. it's like the same man in a different costume.",1
z12hhhnbypmqjb0et23iirv41wy0t5x5h04,Google Sandshrew 1,4 hours ago,1488466060899,For all the trump supporters coming in her shouting about bias. REALITY has an anti-trump bias get used to it.,5
z12mwrvybpfoyjbwm04ccvnppqv5wbnxk4s,Sopho Cles,4 hours ago,1488466060903,Too little too late ...,1
z13gyj0qdmyycdtt522zidrw4zmzfbpre04,Liberalguy,4 hours ago,1488466060908,"Trump is wolf in sheep's clothing (Teleprompter), as soon as you remove that clothing (Teleprompter) he will be same as before. and of course bannon is the other Wolf.",2
z13vxbxxnzrgzt4rh04cflyzeryrihvqa5g,Victoria Lesco,4 hours ago,1488466060915,"The massive tax cuts will go to his friends and their crooked corporations. The pentagon doesn't need all that money. Take that money and give some college kids educations so we can have a workforce prepared to compete in the global economy. Don't take away from the children, the poor, the elderly to fund more of the war machine.",3
z12vzngw1kusgdp0w23cjbaxpnqrdlvrv04,Salman Muhit,4 hours ago (edited),1488466060919,"next... Different Toilets for immigrants !! Male, Female, Immigrant !!",0
z13ctz4yzzr1ixeut230s5v4hurjjrr4j04,streglof,4 hours ago,1488466060922,low bar after low bar after low bar....,3
z125shxjqpigupxvl22igdya4qblsp0yi04,racoonsister,4 hours ago,1488466060944,"another problem is the prisons they hold illegals in, they are private prisons, they can hold anyone for any amount of time, and make them work for free, till they decide to send them home, this would also include any children they may arrest with the parents. 45 has a financial stake in private prisons, might want to check that out",0
z13lvluxcunixlj4s04cebroxyvtubhg3vk0k,SeeYaLove tshazibana,4 hours ago,1488466060950,"If we going to expose criminals, y not expose everybody, how bout victims of racism office, or victims of police brutality, or victims of white collar crime, I mean the list is endless, what did immigrants ever do to him except help make him rich",1
z12gzj3wtrquzboyo04ccxj5pm34y1bis4w,Marisol Hudson,4 hours ago,1488466060953,impeach trump https://impeachdonaldtrumpnow.org/take-action/,0
z12betgqdmu2wtqtk23mwhiivmymyff5304,DagobertX2,4 hours ago,1488466060954,"I am 100% sure this voice shit was bannon's idea. Fear propaganda, again.",1
z13ecvshnyrtvcsckkn2zpjaxwfqj00k,Alexander Reinfield,4 hours ago,1488466060956,C'mon~ Any progress is good~,1
z12ywv4hppqpshf1s23xvzlq2x3cvr5ua,YlliksenMummo,4 hours ago,1488466060965,is this colbert show or bash trump show?,0
z13mvfkhczanjxnnk22sxthbilqehbuly,willimacdo,4 hours ago,1488466060971,VOICE?? WTF?,0
z132wbdyxs2ehvaig04cjvhhturpett5iws0k,Rohit Mohite,4 hours ago (edited),1488466060976,"Liberals have no choice but to feel good in their bubble created by Hollywood and MSM, Mean time USA is moving forward with MAGA agenda . This way you will never Defeat President Donald J Trump .",1
z13msr1b5vicehdi304cc5djhxb5hjr4f34,Middle Age Sucks,4 hours ago,1488466060979,he shifted from unhinged narcissist...,0
z124d5ebxoyecf1pr04cjjljslfcidrrr3w,James,4 hours ago,1488466060982,"Stephen are you gonna talk about trump for the next four years. come on, aren't there are other people on earth to talk about?",0
z13oz3vryoiojlbgz04cdxlapsehifarkkc0k,dzhellek,4 hours ago,1488466060984,"Just one more in a long line of ""It was a good speech but he still sucks"" routines. We get it. You don't like Trump.",0
z12nfpl4zri5ctz3e23dyhwbqxvudz11p,Agent Bond,4 hours ago,1488466060987,Bigly speech,0
z12uyhsrwxikdhhuu22xdvipywi0jbzql04,shari777 smith,4 hours ago (edited),1488466060990,"Sociopaths such as trump, are extremely adept at doing whatever works for them. Up to and including acting normal. Key word: 'acting'",1
z12rjzir4yzavf1s522wcldwdwioslgmx,russell campbell,4 hours ago,1488466060993,"Good grief, America. I can sound a lot more presidential than Dumbo but I that doesn't mean I can run a country. Tone! Are you guys kidding? Talk about grasping at straws.",1
z131wr451oudxvxly22wct1boqfefpfhu04,Ashley,4 hours ago,1488466060995,"What happened to freezing the hiring of ""nonessential"" personnel?",1
z13mddjgjrb3sbabo04cch5howj1vlggzes,Albert Weijers,4 hours ago,1488466060998,"The Voice is actually a Dutch idea for a tv show (Endemol), I feel a law suit coming!",0
z12cwvjxfq3qwhwpe04cfr05qny0znnzquc0k,Rajath Jagadeesh,4 hours ago,1488466060999,"Damned if you do , Damned if you don't ...",0
z120jxbpnsjfcnoh504cet2hzpihvfwan1k,Boxy Brown,4 hours ago,1488466061010,For the love of god please stop splitting up the monologue.,4
z13rezdj0unyhrpd322yjdgzrlfxj3ltv,Joyce Wong,4 hours ago (edited),1488466061015,Trump and co have learned to massage the message and deliver it in a smoother tone. That does NOT mean he has changed. It just means he has learned to be more professional in what to say and how to deliver the message. It is more insidious because it helps to normalise him and what he's saying. Did NOONE in the press who are now fawning all over it hear him announce a new agency to publish lists of crimes by immigrants?,1
z13szfcyuqniwvapw04cdder3uzbdzaoenw0k,Arthur Dent,4 hours ago,1488466061016,"How to rule peoplpe: Keep them divided, afraid, sick and uneducated. USA in a nutshell.",18
z12deruivkzjsxypl04cjv4z1lz0xhxqmv40k,purepower333,4 hours ago,1488466061023,Colbert is destroying Fallon in the ratings.... it's because Trump made the late show great again.... keep up the great work Colbert,0
z12afzyxclefxt4et23jifvw3nydhxccw,caniican,4 hours ago,1488466061026,Deepak Chopra diagnosed Gump has a three-year-old emotional mental retard and when Deepak Chopra diagnosis you you have a problem Donald Gump pack your bags it's time to go back home,0
z13getxxkvvzw52iu04chxtjjkijt5rp13k,caniican,4 hours ago,1488466061027,president Gump is an actor and a liar we all know this so why do we even expect anything more out of this low life Man baby,0
z121dli5pmjuz1bk522jfbghjoy5xd3be04,True,5 hours ago (edited),1488466061033,"No, Stephen not ALL immigrants commit crimes. Therefore (according to liberal ""logic"") we should just let everyone in and ignore the consequences... -_-",2
z122d5cjbkb5gfjl422nezrptrijyhy0u,Real Native,5 hours ago,1488466061035,"I smell brainwashed trump supporters getting triggered , stupid Republicunts ! He used a grieving wife of a hero gtfo fat Orange Cheeto !",7
z12jdrty5zn3cxk1t23ofpu4dxmgdhg2b,Brent Young,5 hours ago,1488466061039,More Nazi propaganda methods from our Supreme Orange Leader. Lovely.,1
z13dgjmzuq3tepnqp04cfvaglljphzt55qc0k,drake man,5 hours ago,1488466061041,The bar is so low that the president actually acting presidential is headline news.,43
z12ki1kpdvi1hr3bp04cjn3zwoz5zf1gmvg0k,Johnny Cash,5 hours ago,1488466061044,Trump is one of the best presidents this country has had in a long time... Because he is making America Great Again,0
z122vtgrbrjbipduj22dszkoavu5tvx5o04,Pyotr Feitser,5 hours ago,1488466061048,Victims Of Immigrant Crime Engagement sounds downright Orwellian. And xenophobic. Incredibly xenophobic.,1
z12xxlfixyytiprdl220xt1ghri3flsth,Shan Tv,5 hours ago,1488466065247,we are gonna talk about trump for all four years ...and his supporters are gonna get buttfucked everyday..,1
z120dln4yz3fidqso23phjsp4zirztxnp,Infomaniac,5 hours ago,1488466065253,Just because Stephen acts like he is not a nerdy pedophile who molests his crew members kids that doesn't mean he isn't.,0
z13hid0p2ve4drwhy04cer4bdsvxynqhf4g,Si An,5 hours ago,1488466065258,1000th liker!! yayyy,1
z13kujqgrmffsrnhd04cgt5b2lfch12zbck,Luke Taylor,5 hours ago,1488466065261,"When he said ""unhinged narcissist"" I immediately thought ""what about a hinged narcissist?"" My point being: hire me as a writer, Stephen.",0
z12kwdyrwxfxdxekx224h5prytrajxkpx04,Guardiansaiyan,5 hours ago,1488466065262,#NoMorePoliticalParties ...please?,2
z135g5bhfzjtjinckzy2xp0zcmziejds1,Jay Torraso,5 hours ago,1488466065268,"We need to run Dems/Repubs on the same ticket in 2020. Its the ONLY WAY TO HEAL THE DIVIDE. Otherwise, we will need to split the country and let Trump run that half and Bernie, Warren, etc...run the other. THIS SILLY HYPOTHETICAL is the ONLY WAY to solve this problem.",0
z12zjtnwgxz4txuc223wdrlbixqfebx2i,GuitarGuru V,5 hours ago (edited),1488466065270,"Voice? How about they make a news organization that has a headline like this for once. ""White Christian male US citizen rapes little girl"" I bet republicans won't be sharing that one all over Facebook. To them religion is only relevant to a crime if it's a Muslim and nationality of a criminal more relevant if it's an immigrant. Things register differently in their brain.",0
z13wjpgp3vrmcb0m423uitqyml2btbhx404,Agent Smith,5 hours ago,1488466065275,BREAKING NEWS: Cuck-butthurt at record highs!,0
z12ewloaxnidfbdpc04cippz2onxuzzbqio,Infomaniac,5 hours ago,1488466065278,Just because Stephen's daughter looks like she gives blow jobs to random men that doesn't mean she is :),0
z13fffzikkm3uni4p04ccrqbalevirazph4,ChillVibe,5 hours ago,1488466065282,"So Trump was right when he said "" i know words, I have the best words""",5
z13qc1parrnufjtqy04cf3oauymgtjvay14,ssstto,5 hours ago,1488466065288,Colbie is so desperate and in the chain of big media. That's why he's not funny.,0
z13qxd4wgoa0gxgxg04cchzxbofitnnypss0k,Carrick Nisbet,5 hours ago,1488466065294,"Hannibal Lecter is a pansexual patron of the arts and erudite intellectual, he wouldn't touch the GOP except to turn them into pate and Trump's entire body would be offal. Also he is a Lithuanian immigrant.",1
z13mx3riykupsve3z23phjsp4zirztxnp,Infomaniac,5 hours ago,1488466065301,Just because Stephen's wife looks like a slut that doesn't mean she is. :),2
z12hdlmybqakgvfid04chjoxloz2ezzqsng0k,धनंजय गजानन परुळेकर,5 hours ago,1488466065310,"Just because Stephen acts as if he voted Hillary Clinton to White House, Doesn't mean he did that.",0
z13qcdxaoymlu1ess23sfxkgxqnlsb5fe,William Bradford,5 hours ago,1488466065313,WHY is everyone NOW showing the study immigrants commit crime at a lower rate? That would've been VERY useful to shout at Trump during the debates... I know John Oliver pointed it out LONG before the election...,1
z12whrja0pr4fj0bg04cfncadtmft5n55u40k,ProjectFlashlight612,5 hours ago,1488466065313,"VOICE - Viciously Offensive Intolerance, Cynically Established",1
z13svdepnym2ibdjt04cinfqvqytszjwxls0k,Jonathan Chamberlain,5 hours ago,1488466065321,You suck! Just because you act funny doesn't mean you are!,0
z132ejw5tuyixdgyq04cfxxr1lblgzyykio,Azure_Paladin,5 hours ago,1488466065321,Stephen president trump can do no wrong. now please.......drink the water I left for you in your room. you must be thirsty by now. you will feel.......better. ⊙_⊙ do it.,0
z125d1sillmgvzktm223wfqbxw2jf55jv04,dadon,5 hours ago,1488466065326,"and you admire colbert...the guys is a fucking moron, acts like a little girl.",0
z130ybrwvz3ucbjj204cd5vaem2fflwhfik,Jeff Libby,5 hours ago,1488466065330,a wolf in a presidential suit speaking to congress is still a wolf,0
z13bcne4ntvjtvjwa04ccjliszrkdxgopzg0k,dadon,5 hours ago,1488466065346,"comment section full of people who will never be anybody, probably never own your own house, run your own business, lucky to move out of mom's...yet you call Trump, someone who has done things..stupid..sad.",0
z13sznpplrylwf33n23zwtt4xpuogtimi,Jeremy Smith,5 hours ago (edited),1488466065351,I'm so sick of colbert. he's arguably as narcissistic as trump. if not more and btw. what's up w jon batiste. his laugh is so annoying. i don't even know if he has a clue what colbert is talking about.,3
z124c1l4yyifj3vx304cfxgiqqb4hlqhhho,Ash Madi,5 hours ago,1488466065357,Trump's speech was amazing. I'm so glad Obama's reign of meekness and incompetence is over.,0
z12zsrpagunttfqjx04cefrahkmsx1z4kpc0k,u20001063,5 hours ago,1488466065360,Vladimir Openly Interrupts Crucial Elections,12
z13dzhwbtwrhepvoe04cdl0q1rmairwgj5s,Caleb1915,5 hours ago,1488466065362,"oh shit, i mean i wasn't completely hating on his speech, it was just a bunch of fluff and really rehearsed; but isn't that every presidential speech to an insanely varying degree?",1
z13ri1vqaqarfdtza04chlehwubuv55bhuo0k,Emmett Brown,5 hours ago,1488466065370,"Wow, Eat it Up!",2
z13rtp4belv0fhida23ifdwgsseyvp032,CJFLCC,5 hours ago,1488466065373,Liberal tears watching liberal slanted media suprise!,0
z13zuv2jgrrtu1ntz23dfh3ajqflszjdw,Veteran Nintenerd,5 hours ago,1488466065377,"Did anybody else notice something up with Paul Ryan's microphone? Like seriously, I swore you could hear each and every individual slow clap every time there was applause.",0
z13uxfb42w3yf5hdp23cwnuhpk34zpqdc,Dhruv Bhatnagar (Azor_Ahai),5 hours ago,1488466065382,another bad acronym BOBODDY ! remember that,0
z133zhn5kmm5g5sxt04cinpwerebzlvwooo0k,Choo Choo MotherTrucker,5 hours ago,1488466065386,"Stephen, you are slowly becoming my favorite late night talk show host. Keep it up and make the Late Show great again.",0
